,external_gene_name,gene_biotype,kME.set1.ME,kME.set2.ME,kME.set3ME,p.kME.set1.ME,p.kME.set2.ME,p.kME.set3ME,Module
20525,BX890604.2,lncRNA,0.846220065668771,0.812897713809993,0.859503843161628,9.59272133862589e-06,4.12095375283e-05,4.86578954760015e-06,midnightblue
10007,MAPRE2,protein_coding,0.9935746733706691,0.9725999992115552,0.965051283759889,1.4315524697383501e-16,1.46592620600175e-11,1.0028264339363599e-10,floralwhite
13127,INSYN2A,protein_coding,0.9899186529536841,0.9689445684475659,0.9400383867648641,5.198014836333961e-15,3.9464725823432294e-11,6.95497531898465e-09,floralwhite
12189,MXRA7,protein_coding,0.9831901310136071,0.927132676954679,0.978068025636931,3.0413188635255394e-13,3.1742898753553e-08,2.5130029009576404e-12,floralwhite
8201,UBASH3B,protein_coding,0.9829402469273771,0.9752668993287891,0.957330044650448,3.41970985544414e-13,6.51595920284583e-12,4.832281257339811e-10,floralwhite
8535,DGKI,protein_coding,0.9819037883179771,0.976128740402831,0.9901821111596041,5.463841509306811e-13,4.91958788088569e-12,4.20911998930369e-15,floralwhite
15879,SILC1,lncRNA,0.979843453932544,0.9590900287263779,0.828746594330083,1.2862335618946699e-12,3.46918569998002e-10,2.14079974575258e-05,floralwhite
12085,AMIGO1,protein_coding,0.976208819215595,0.98253630956522,0.962657456825749,4.79030626885047e-12,4.11856435305857e-13,1.69092367452633e-10,floralwhite
3895,RND3,protein_coding,0.9733754606781541,0.978090077167217,0.978565189656292,1.1679488590048801e-11,2.4930328582961098e-12,2.09510641850809e-12,floralwhite
3730,PEX5L,protein_coding,0.968717926951825,0.934012022428303,0.9448042750599499,4.17986788645756e-11,1.46780910126252e-08,3.64038779950742e-09,floralwhite
10514,CTNND2,protein_coding,0.968255431706818,0.9523344993440521,0.9390182940925319,4.6937577134416797e-11,1.1532697710640199e-09,7.934003203499991e-09,floralwhite
5508,MAP1B,protein_coding,0.966064119874669,0.98624318568184,0.91712200260261,7.951278939395041e-11,6.17790877522473e-14,8.608488298476981e-08,floralwhite
13800,SUCNR1,protein_coding,0.9651208422384809,0.9323088921208431,0.973242735071517,9.87186519890072e-11,1.7899383439620803e-08,1.2148410060212302e-11,floralwhite
10876,FRMD3,protein_coding,0.96230483073259,0.9636417645821379,0.9761868867067159,1.82093547897606e-10,1.36982661995109e-10,4.82541647973993e-12,floralwhite
12399,LRRC55,protein_coding,0.956825206090063,0.9596178931952192,0.9637858008815591,5.300569729284e-10,3.13206846653456e-10,1.32761410656054e-10,floralwhite
3431,CEP85L,protein_coding,0.9538288464302951,0.9391535888614381,0.965359731375686,8.980946653112671e-10,7.79763747412461e-09,9.350799689943921e-11,floralwhite
8530,TAB3,protein_coding,0.952922929905778,0.9345783066459599,0.896615582762032,1.04612563838487e-09,1.3724975260802999e-08,4.723341714245279e-07,floralwhite
9819,ADAMTS15,protein_coding,0.9491594369144281,0.879600731937702,0.8635555419725379,1.91250283096557e-09,1.51185055601688e-06,3.901997748859771e-06,floralwhite
8596,CLSTN2,protein_coding,0.949092398798549,0.973837359210745,0.976593579019011,1.9323590713581196e-09,1.0168351794172302e-11,4.2095953312071705e-12,floralwhite
2334,SRPX2,protein_coding,0.947378367469077,0.965869982907452,0.934230095635564,2.5048123740542e-09,8.31744768238945e-11,1.4304462144342198e-08,floralwhite
1324,PTPRH,protein_coding,0.946790463951305,0.9236015363551191,0.849954247330252,2.7325271553229397e-09,4.58289207499317e-08,7.97833767351979e-06,floralwhite
8134,RBMS1,protein_coding,0.945618062206909,0.8551849541824029,0.9539665117331322,3.24090532553061e-09,6.11155161434914e-06,8.77277492537535e-10,floralwhite
8057,CAMK4,protein_coding,0.938283207654597,0.913646141455015,0.9140009251006159,8.711717302503639e-09,1.1825025614646301e-07,1.14550034273982e-07,floralwhite
13923,SPRN,protein_coding,0.936510195439546,0.8135061923492091,0.8689728347061708,1.0865514180313e-08,4.023185097775e-05,2.8725820799411e-06,floralwhite
3462,PHACTR1,protein_coding,0.9319658959936801,0.9475021446870041,0.944018786430002,1.86175173459122e-08,2.4590314077407396e-09,4.06589857002074e-09,floralwhite
7503,CREB5,protein_coding,0.93038805551482,0.916494068738043,0.902540476548087,2.22528078977283e-08,9.12584669499417e-08,3.0029700758169697e-07,floralwhite
7392,CRHBP,protein_coding,0.9267019066489829,0.9139897248384409,0.917391004639665,3.32296297926158e-08,1.14665296584813e-07,8.394751144466599e-08,floralwhite
11460,RIMS2,protein_coding,0.9188842405518871,0.9409076981460871,0.808506942445682,7.28984865025428e-08,6.20526466748432e-09,4.88834931060283e-05,floralwhite
20737,AL512625.3,lncRNA,0.913050004774963,0.9177130863050981,0.847516883696547,1.24700886298673e-07,8.14489825342932e-08,9.00300113209404e-06,floralwhite
12135,CREB3L2,protein_coding,0.9102566522142241,0.8640358752828449,0.800970582981302,1.59153227558119e-07,3.7994578500747396e-06,6.48957226000776e-05,floralwhite
9399,HSPA4L,protein_coding,0.906320634914831,0.9489060624097391,0.97567562001274,2.21525370648834e-07,1.9884954735789e-09,5.71007647243636e-12,floralwhite
11361,FOSL1,protein_coding,0.977287167561904,0.840323847793861,0.956625074180813,3.3164749533736096e-12,1.27102780410946e-05,5.49686454369309e-10,white
7695,CDHR1,protein_coding,0.9765574467981629,0.9425741916358801,0.877162304724423,4.26137979938434e-12,4.96222808303201e-09,1.76077793585173e-06,white
17316,PVT1,lncRNA,0.976041225125071,0.9542916915338591,0.957970811028371,5.06434721540677e-12,8.29764567377938e-10,4.29006469883438e-10,white
9394,SPRY1,protein_coding,0.9747610802558281,0.981403300955188,0.8255704021752399,7.64936564501254e-12,6.78581931539586e-13,2.45362182631561e-05,white
4651,NRK,protein_coding,0.971926357591919,0.936156695249814,0.932904352601623,1.7765480175357603e-11,1.1346210033062201e-08,1.67096465661551e-08,white
4626,MMP19,protein_coding,0.9535201278688901,0.84223109255627,0.90932699554401,9.463472221843368e-10,1.16187919228029e-05,1.72312646389284e-07,white
1884,GADD45B,protein_coding,0.950977465128153,0.805751680820194,0.831382950031297,1.4374512627462401e-09,5.42946222300046e-05,1.9076598461352e-05,white
3191,SOD3,protein_coding,0.949261521090606,0.923299602417178,0.9102948038063741,1.88260705059883e-09,4.725223971733e-08,1.58632304725076e-07,white
18843,AC090409.1,lncRNA,0.9398079319001609,0.9026354470263169,0.9402334263508779,7.166448919977491e-09,2.98055658576864e-07,6.78025685471334e-09,white
2425,HCFC1R1,protein_coding,0.939136642672042,0.8606609314040279,0.8641262896142771,7.814605486350229e-09,4.57171313227718e-06,3.7804177556096003e-06,white
11866,APOBEC3B,protein_coding,0.9371086039831039,0.935088009917703,0.924409810163463,1.00920236902137e-08,1.2913509353617702e-08,4.22000798591866e-08,white
13093,TMEM120B,protein_coding,0.934545104544833,0.9115182095046608,0.941817730435963,1.37793361126225e-08,1.42691321562483e-07,5.49665103644768e-09,white
13180,ALKAL2,protein_coding,0.9163907796939459,0.8003681364277959,0.9253490693019609,9.21347515045866e-08,6.634849845297441e-05,3.8298426698146704e-08,white
16834,PISD,protein_coding,0.9123839671434191,0.8429844475891372,0.8165075984259,1.3226608164067198e-07,1.12103355574781e-05,3.56931179752492e-05,white
8692,CLIC6,protein_coding,0.9017690923244001,0.8400776663107979,0.855817105017675,3.19048212544097e-07,1.28573584715569e-05,5.91370301878385e-06,white
19907,AL109976.1,lncRNA,0.8991068332865391,0.8393193866872031,0.8751690395659191,3.91755759847769e-07,1.3319580763679302e-05,1.98972588086934e-06,white
6047,SLC9A5,protein_coding,0.889115949660976,0.8941926129563921,0.942730141211271,8.07168868352226e-07,5.64048766776913e-07,4.85785404770409e-09,white
4606,ACOT9,protein_coding,0.8843645784427379,0.8525865730562491,0.932599297174231,1.1117514408837e-06,6.98562434931781e-06,1.73102777998031e-08,white
5429,EPS8L1,protein_coding,0.883442143405028,0.8938594879864399,0.9188389475552321,1.18114889345286e-06,5.777869029635101e-07,7.321408921035829e-08,white
12186,FES,protein_coding,0.881686285518935,0.88135862892292,0.893001859705626,1.32361303621474e-06,1.35177484907861e-06,6.14492475418209e-07,white
7360,USP53,protein_coding,0.8777336866539202,0.849254889417486,0.817777798698167,1.69948964406947e-06,8.261559196396471e-06,3.39081574724763e-05,white
4685,SLC12A4,protein_coding,0.8776088135096709,0.916168183389972,0.9091427905256679,1.71272467563118e-06,9.404802340500179e-08,1.75028903358232e-07,white
2306,EMD,protein_coding,0.872068638708043,0.9185000597288381,0.895062629200515,2.39670197219843e-06,7.56132626767159e-08,5.29490993422205e-07,white
7088,ADAMTSL4,protein_coding,0.8691572869064741,0.917488375699471,0.9366863140591541,2.8421127082896702e-06,8.31852558206111e-08,1.06326972615888e-08,white
1814,IL11,protein_coding,0.8624015539001619,0.96822015373876,0.9570854430058899,4.15811557213147e-06,4.73512344975634e-11,5.05446706744253e-10,white
7811,TRPT1,protein_coding,0.861744380658854,0.856255092446086,0.8931892635983499,4.31032286286344e-06,5.77986908968235e-06,6.063044881980799e-07,white
14086,MUC12,protein_coding,0.8526998913223102,0.811775799827958,0.8570377910413749,6.94538489738735e-06,4.30653148525366e-05,5.5471694713333396e-06,white
5675,POMP,protein_coding,0.8390668927687,0.8275997704384901,0.9270571221135759,1.34766150202202e-05,2.24956746568315e-05,3.19994113779408e-08,white
12934,SPRY4,protein_coding,0.836244350706723,0.9560526273788291,0.858924844747183,1.53427920330029e-05,6.093696853161901e-10,5.01894121248228e-06,white
5608,SLC52A1,protein_coding,0.824111417491704,0.9103812162743141,0.922722273749164,2.60990584149755e-05,1.5745787842014e-07,5.00807386036049e-08,white
6673,SRRM4,protein_coding,0.9783482985083699,0.985320613631355,0.965999514393259,2.26928743001658e-12,1.0353992672819e-13,8.071541543186309e-11,lightcyan
7956,DPYSL4,protein_coding,0.9751426353243421,0.9337384256846851,0.971069777754903,6.77986240979639e-12,1.5158808755354302e-08,2.253356683561e-11,lightcyan
7692,ZEB1,protein_coding,0.971219694657999,0.9801905407056128,0.949122351349836,2.16263857964258e-11,1.1205848030004e-12,1.92346527912202e-09,lightcyan
2080,GALNT16,protein_coding,0.967541679567968,0.824535794710393,0.9358768026882859,5.5949519321200906e-11,2.5635951631917898e-05,1.17398065861342e-08,lightcyan
12044,TMEM132E,protein_coding,0.9669903882018509,0.905326670796728,0.9074712497878951,6.3908163142934e-11,2.4026824887502396e-07,2.0141959064134898e-07,lightcyan
3371,STX2,protein_coding,0.960276557525553,0.923424351210303,0.878248109756529,2.7516886861081e-10,4.66595955394133e-08,1.64589139849163e-06,lightcyan
550,SCML1,protein_coding,0.95856735667162,0.928907834605626,0.817378205440236,3.8336896186254404e-10,2.6207725230117e-08,3.4461292856067e-05,lightcyan
9647,ZHX1,protein_coding,0.9572760882972309,0.980520279741795,0.8491556302505942,4.88054774241974e-10,9.8078683948125e-13,8.30244652032052e-06,lightcyan
7117,SMYD2,protein_coding,0.9572498100362259,0.9562021550295531,0.9259656590631491,4.90420647985737e-10,5.9326016391621e-10,3.5910717991834906e-08,lightcyan
11013,HECTD4,protein_coding,0.954646203876869,0.9567776248133101,0.964259104175466,7.80532418617146e-10,5.34667700478665e-10,1.1967772531184998e-10,lightcyan
732,LZTS1,protein_coding,0.954052862279371,0.951562401989605,0.929584567985452,8.64435341740655e-10,1.30826055741791e-09,2.4329871445022798e-08,lightcyan
5920,NREP,protein_coding,0.950625387759516,0.897548301435353,0.9448004434272109,1.52044635144916e-09,4.4063355703691595e-07,3.64236556318141e-09,lightcyan
9684,INTS6L,protein_coding,0.9498791014075258,0.863821998837682,0.838406722862501,1.7102632973570902e-09,3.84482578593544e-06,1.38947036010074e-05,lightcyan
10377,CPLX1,protein_coding,0.9480435701475641,0.878574682243496,0.813496597846407,2.26721934224317e-09,1.61262636415275e-06,4.0247112415325e-05,lightcyan
10245,NKIRAS2,protein_coding,0.947946362362486,0.962805457448383,0.931356829432902,2.30066614647386e-09,1.63881420259916e-10,1.99544821279999e-08,lightcyan
3083,RAI1,protein_coding,0.947628393450958,0.9415752098362379,0.9711325519035451,2.41308756458993e-09,5.678249765047691e-09,2.2149746781548303e-11,lightcyan
19070,NBPF9,protein_coding,0.9475975210019921,0.9409604323205508,0.848230377717992,2.42425300088524e-09,6.1621379542994e-09,8.69200145615424e-06,lightcyan
4403,ZFP30,protein_coding,0.9473091135922141,0.870806926448158,0.842580971172047,2.53074892897168e-09,2.58174041511208e-06,1.1427536574444198e-05,lightcyan
14326,GPC2,protein_coding,0.9461519523440541,0.9201814941675308,0.865146517202157,3.0000350774484104e-09,6.43454451962478e-08,3.57118770774275e-06,lightcyan
9509,TLX3,protein_coding,0.9461088588711619,0.8914086652337221,0.8881029978906271,3.0188819829968703e-09,6.88044139204331e-07,8.65217865285412e-07,lightcyan
6403,TTLL7,protein_coding,0.9451284572890191,0.945955968274011,0.8775885828387471,3.4763988995188503e-09,3.08658165171273e-09,1.71487721245058e-06,lightcyan
17244,AC046134.2,lncRNA,0.9421888998207719,0.954460270346649,0.9601805937223891,5.2284924614043e-09,8.060266287539619e-10,2.80446940419706e-10,lightcyan
3564,NNT,protein_coding,0.939054220959832,0.9712091322039291,0.947842717188928,7.89759149628384e-09,2.16892417151517e-11,2.3367997469522e-09,lightcyan
1961,JOSD1,protein_coding,0.9386081749026371,0.9655710813896741,0.8293723354828609,8.360106263981429e-09,8.90995413548229e-11,2.08337070547955e-05,lightcyan
20158,AC099521.3,TEC,0.937944807270609,0.8817351490435471,0.821181784040131,9.09144499259318e-09,1.3194568854073e-06,2.9495217516483196e-05,lightcyan
13261,ELAVL3,protein_coding,0.927245986866111,0.962481217942504,0.9722024967408249,3.13615485586007e-08,1.7548535867192003e-10,1.6428979565402002e-11,lightcyan
12404,KCNH8,protein_coding,0.924935684276569,0.841097822445023,0.815776696439095,3.99752475368792e-08,1.2257211053057902e-05,3.67560639268034e-05,lightcyan
15483,LINC01128,lncRNA,0.924760528341945,0.9519235752623159,0.9673170524774499,4.07047083436266e-08,1.23364048029481e-09,5.90813121300428e-11,lightcyan
1700,EXOC1,protein_coding,0.9243580261310519,0.90637498245053,0.9471841917194879,4.24248590025714e-08,2.20538093091047e-07,2.5781248860402e-09,lightcyan
17494,LINC02106,lncRNA,0.921925627938436,0.8301848640870408,0.812939488618901,5.42240954762861e-08,2.01076681653915e-05,4.1141774080607e-05,lightcyan
6992,CNKSR1,protein_coding,0.989300076502006,0.8555886949290781,0.9010860091006279,8.354010297039251e-15,5.984546158079401e-06,3.3648922567656604e-07,darkslateblue
8579,RHPN1,protein_coding,0.961987066371391,0.882301437058122,0.930512220680078,1.94546739824489e-10,1.27210463811954e-06,2.1945973096243998e-08,darkslateblue
1802,WHRN,protein_coding,0.95519195201352,0.903227940694052,0.9268269240431859,7.09710558924923e-10,2.8439625031600103e-07,3.27920608877608e-08,darkslateblue
11028,ADAMTS20,protein_coding,0.925408730947337,0.9856418353363241,0.970349325371746,3.8061529869331605e-08,8.683057914892199e-14,2.73720382634959e-11,darkslateblue
20750,AC009271.2,lncRNA,0.923159087818075,0.8630229514432259,0.9416431730571121,4.79275861597681e-08,4.0184646010547306e-06,5.62684094118734e-09,darkslateblue
20225,AL603750.1,TEC,0.917489721006745,0.863658962518609,0.822205491545784,8.317476639982519e-08,3.87972132441561e-06,2.82680345317046e-05,darkslateblue
13029,SLC38A3,protein_coding,0.916860673843543,0.8771337692182299,0.932974192463691,8.82062584017236e-08,1.7638879945276401e-06,1.65747105070459e-08,darkslateblue
14118,CDPF1,protein_coding,0.9143870248791991,0.8432004649568761,0.8874030808857758,1.10637500849369e-07,1.10955082843009e-05,9.074000507522551e-07,darkslateblue
12001,CAPS2,protein_coding,0.9138966615802709,0.890365529326178,0.9703049166183421,1.1562690342674401e-07,7.402130521069e-07,2.7697856186779e-11,darkslateblue
1530,HSD17B14,protein_coding,0.9039564112321129,0.857906635205387,0.8745259417037929,2.6834635110206397e-07,5.29831989252326e-06,2.06885771821838e-06,darkslateblue
128,GTF2IRD1,protein_coding,0.883337790372765,0.8918334685335091,0.8877923813538149,1.18922974993391e-06,6.6772666442808e-07,8.837243371574369e-07,darkslateblue
17130,AC090061.1,lncRNA,0.8832482265309259,0.907489952689302,0.912235827166501,1.19620331849529e-06,2.01106277844427e-07,1.3400170216911398e-07,darkslateblue
17142,LRP4-AS1,lncRNA,0.859882453222788,0.8518652219031271,0.9347949578358989,4.76782779680319e-06,7.246495564347549e-06,1.33748073439228e-08,darkslateblue
6640,RDH16,protein_coding,0.8239517460247371,0.8600737728286441,0.950284893806341,2.62751408321886e-05,4.71897318433385e-06,1.60464473380709e-09,darkslateblue
11154,CD34,protein_coding,0.822555356124915,0.959252981115787,0.940291977294856,2.7858745621248805e-05,3.36190004668038e-10,6.72855620999479e-09,darkslateblue
9836,POLL,protein_coding,0.81680106362131,0.861716428648116,0.810027965006164,3.5273767260748404e-05,4.31690150197016e-06,4.60981142319644e-05,darkslateblue
20695,AC092745.5,lncRNA,0.801541709430213,0.8669364093316941,0.833803599917982,6.35435258536196e-05,3.22810336834977e-06,1.7130567043778303e-05,darkslateblue
12303,CCBE1,protein_coding,0.9850318074369979,0.989280064733166,0.9435339873666949,1.20894606721681e-13,8.47929549161435e-15,4.34955228945711e-09,plum2
20164,AL391005.1,TEC,0.983222615867143,0.884193415414552,0.8890274476330179,2.9949219483051197e-13,1.1243561192518601e-06,8.12102967483292e-07,plum2
2195,CCM2L,protein_coding,0.976390644364309,0.949387651795913,0.9096523339343199,4.507715127218629e-12,1.8462311224082701e-09,1.67604271145385e-07,plum2
3507,SLC16A10,protein_coding,0.9742864431619219,0.920923675937362,0.9636727603465242,8.86560706879005e-12,5.9854572645513e-08,1.36064530766124e-10,plum2
6604,INHBE,protein_coding,0.972023428338295,0.903858064869644,0.8929092695965161,1.7285242294796998e-11,2.70466336321556e-07,6.18572993396944e-07,plum2
934,FTSJ1,protein_coding,0.9717311111493091,0.9334343766969742,0.8401339022311729,1.8766783995426497e-11,1.57090092972113e-08,1.28236327470848e-05,plum2
